identifier,translation,other-identifier,author-name,num-authors,author-gender,author-nationality,book-title,publ-first,publ-edition,publ-ref,publ-decade,publisher,collection,subgenre,type,ISBN,status,read,Bemerkungen,protagonists,narration,setting-type,setting-place,setting-time,translator(s),title-original,publ-original,Startkorpus,Duplikat prüfen
Forest_Rumeurs,yes,,"Forest, Regan",1,female,USA,Rumeurs d'été,,1990,1990,1990s,Harlequin,Duo Harmonie,sentimental,populaire,9-78228-0832465,tei,,Titelblatt herausgerissen; Dépôt légal : janvier 1990; Kapitel nicht durchgehend erkannt,,,,,,(unknown),(unknown),,,
Fraser_Fille,yes,,"Fraser, Alison",1,female,,Fille de star,,1990,1990,1990s,Harlequin,Hors Série,sentimental,populaire,2-280-11051-2,tei,,,,,,,,(unknown),A Lifetime and Beyond,,,
Glenn_Amour,yes,,"Glenn, Victoria",1,female,,Un amour de jeunesse,,1990,1990,1990s,Harlequin,Duo Romance,sentimental,populaire,978-2-28-080448-6,tei,,Titelblatt fehlt; Dépôt légal : février 1990,,,,,,,,,,
Gordon_Mariage,yes,,"Gordon, Lucy",1,female,,Mariage à la carte,,1990,1990,1990s,Harlequin,Duo Romance,sentimental,populaire,978-2-28-080444-8,tei,,Titelblatt fehlt; Dépôt légal : janvier 1990,,,,,,,,,,
Gorton_Chateau,yes,,"Gorton, Kaitlyn",1,female,,Le château des nuages,,1990,1990,1990s,Harlequin,Duo Harmonie,sentimental,populaire,2-280-83256-9,tei,,,,,,,,,,,,
Granger_Anges,yes,,"Granger, Katherine",1,female,,Des anges dans les nuages,,1990,1990,1990s,Harlequin,Rouge Passion,sentimental,populaire,2-280-12301-0,tei,no,,,,,,,,,,,
Gray_Role,yes,,"Gray, Kerrie",1,female,,Le rôle de ma vie,,1990,1990,1990s,Harlequin,Duo Romance,sentimental,populaire,978-2-28-080450-9,tei,,Titelblatt fehlt; Dépôt légal : mars 1990,,,,,,,,,,
Harper_Brumes,yes,,"Harper, Madeline",1,female,,Les brumes de la rivière,,1990,1990,1990s,Harlequin,Duo Desir,sentimental,populaire,2-280-85294-2,tei,,Kapitel nicht erkannt,,,,,,(unknown),This Time Forever,,,
Hawthorne_Carre,yes,,"Hawthorne, Alaina",1,female,,Un carré de ciel bleu,,1990,1990,1990s,Harlequin,Duo Romance,sentimental,populaire,2-280-80460-3,tei,,,,,,,,"Dermanian, Ch.",Out of the Blue,,,
Houssin_Temps,no,,"Houssin, Joël",1,male,FRA,Le temps du twist,,1990,1990,1990s,Denoël,Présence du Futur,scifi,populaire,2-207-30512-0,tei,,nicht alle Kapitel erkannt,,,,,,,,,,
Hutchinson_Hier,yes,,"Hutchinson, Bobby",1,male,,"Hier, la passion d'aimer",,1990,1990,1990s,Harlequin,Collection Or,sentimental,populaire,2-280-07317-X,tei,,,,,,,,,,,,
Kitt_Epervier,yes,,"Kitt, Sandra",1,female,,L'épervier au coeur tendre,,1990,1990,1990s,Harlequin,Duo Harmonie,sentimental,populaire,978-2-28-083272-4,tei,,Titelblatt fehlt; Dépôt légal : octobre 1990,,,,,,,,,,
Krentz_Deesse,yes,,"Krentz, Jayne Ann",1,female,,La déesse des bords du lac,,1990,1990,1990s,Harlequin,Duo Desir,sentimental,populaire,9-78228-0853064,tei,,Titelblatt rausgerissen; Dépôt légal: Oktober 1990,,,,,,(unknown),(unknown),,,
Krentz_Juliana,yes,,"Krentz, Jayne Ann",1,female,,"Juliana, tendre tigresse",,1990,1990,1990s,Harlequin,Duo Desir,sentimental,populaire,2-280-85295-0,tei,,kein Titelblatt; Kapitel nicht durchgehend erkannt; Dépôt légal : mai 1990,,,,,,"Depiesse, Geneviève",Lady's Choice,,,
Labro_Petit,no,,"Labro, Philippe",1,male,,Le petit garçon,,1990,1990,1990s,Gallimard,Folio,blanche,blanche,2-07-038526-4,tei,,"Neben richtigen noch viele ""falsche"" Kapitel",,,,,,,,,,
Leone_Voie,yes,,"Leone, Laura",1,female,,La voie sauvage,,1990,1990,1990s,Harlequin,Rouge Passion,sentimental,populaire,978-2-2801-2295-5,tei,no,Titelblatt fehlt; Dépôt légal : janvier 1990,,,,,,,,,,
Leourier_Loi,no,,"Léourier, Christian",1,male,FRA,La loi du monde,1990,1990,1990,1990s,J'ai lu,Science-fiction,scifi,populaire,9-782277-227366,tei,,,,,,,,,,,,
LewisThompson_Valentine,yes,,"Lewis Thompson, Vicki",1,female,,"Valentine, ma bien-aimée",,1990,1990,1990s,Harlequin,Duo Desir,sentimental,populaire,2-280-85298-5,tei,,,,,,,,"Le Boucher, Frédérique","Be mine, Valentine",,,
Ligny_Rasalgethi,no,,"Ligny, Jean-Marc",1,male,FRA,Rasalgethi,,1990,1990,1990s,Fleuve Noir,Anticipation,scifi,populaire,2-265-04400-5,tei,,,,,,,,,,,,
Lloyd_Maitre,yes,,"Lloyd, Frances",1,female,,Le maître de Craigmoor House,,1990,1990,1990s,Harlequin,Duo Romance,sentimental,populaire,2-280-80457-3,tei,,,,,,,,(unknown),Lord of the Glen,,,
Long_Aucun,yes,,"Long, Manning",1,male,,Aucun délai,,1990,1990,1990s,Le Masque,Romans d'aventures,policier,populaire,2-7024-2021-4,tei,,,,,,,,"Grégoire, Catherine",Short delay,,,
Macomber_Vie,yes,,"Macomber, Debbie",1,female,,La vie privée d'un professeur,,1990,1990,1990s,Harlequin,Duo Romance,sentimental,populaire,9-782280-804462,tei,no,,,,,,,,,,,
Magner_Grande,yes,,"Magner, Lee",1,female,,La grande chasse de Foxgrove,,1990,1990,1990s,Harlequin,Duo Harmonie,sentimental,populaire,9-78228-0832458,tei,,Titelblatt herausgerissen; Dépôt légal : janvier 1990; Kapitel nicht durchgehend erkannt,,,,,,(unknown),(unknown),,,
Martin_Belle,yes,,"Martin, Nancy",1,female,,Une belle pour un cow-boy,,1990,1990,1990s,Harlequin,Rouge Passion,sentimental,populaire,978-2-280-12338-9,tei,no,Titelblatt fehlt; Dépôt légal : novembre 1990,,,,,,,,,,
McCourtney_Plein,yes,,"McCourtney, Lorena",1,female,,Plein ciel,,1990,1990,1990s,Harlequin,Duo Desir,sentimental,populaire,9-78228-0852890,tei,,Titelblatt rausgerissen; Dépot légal Februar 1990; Kapitel nicht durchgehend erkannt,,,,,,(unknown),(unknown),,,
Miller_Fantomes,yes,,"Miller, Linda Lael",1,female,,Les fantômes du pays d'Oz,,1990,1990,1990s,Harlequin,Rouge Passion,sentimental,populaire,2-280-12304-5,tei,no,,,,,,,,,,,
Modiano_Voyage,no,rv0241,"Modiano, Patrick",1,male,FRA,Voyage de Noces,1990,,1990,1990s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Nimier_Anatomie,no,,"Nimier, Marie",1,female,,Anatomie d'un choeur,,1990,1990,1990s,Gallimard,Collection Blanche,blanche,blanche,2-07-072026-8,tei,,keine Kapitelüberschriften,,,,,,,,,,
Oldfield_Amour,yes,,"Oldfield, Elizabeth",1,female,,L'Amour en otage,,1990,1990,1990s,Harlequin,Collection Horizon,sentimental,populaire,9-782280-017831,tei,,,,,,,,(unknown),(unknown),,,
OwensMalek_Mariait,yes,,"Owens Malek, Doreen",1,female,,Si on se mariait encore,,1990,1990,1990s,Harlequin,Duo Harmonie,sentimental,populaire,9-78228-0832496,tei,,Titelblatt herausgerissen; Dépôt légal : février 1990,,,,,,(unknown),(unknown),,,
Pappano_Adriana,yes,,"Pappano, Marylin",1,female,,Adriana ou le bel été,,1990,1990,1990s,Harlequin,Duo Harmonie,sentimental,populaire,2-280-83261-5,tei,,,,,,,,(unknown),Something of heaven,,,
Pendleton_Jouez,yes,,"Pendleton, Grace",1,female,,"Jouez pour moi, Anna",,1990,1990,1990s,Harlequin,Collection Horizon,sentimental,populaire,9-782280-017817,tei,,,,,,,,(unknown),(unknown),,,
Percy_Pari,yes,,"Percy, Karen",1,female,,Pari tenu,,1990,1990,1990s,Harlequin,Duo Desir,sentimental,populaire,9-78228-0852906,tei,,Titelblatt rausgerissen; Dépot légal Februar 1990; Kapitel nicht durchgehend erkannt,,,,,,(unknown),(unknown),,,
Poslaniec_Fous,no,,"Poslaniec, Christian",1,male,,Les fous de Scarron,,1990,1990,1990s,Le Masque,Roman d'aventures,policier,populaire,2-7024-2062-1,tei,,Kapitel nicht durchgehend erkannt,,,,,,,,,,
Pozzessere_Amours,yes,,"Pozzessere, Heather Graham",1,female,USA,Les amours d'Azur Beach,,1990,1990,1990s,Harlequin,Duo Harmonie,sentimental,populaire,9-78228-0832472,tei,,Titelblatt herausgerissen; Dépôt légal : février 1990; Kapitel nicht durchgehend erkannt,,,,,,(unknown),(unknown),,,
Rafferty_Paradis,yes,,"Rafferty, Carin",1,female,,Paradis pour une sirène,,1990,1990,1990s,Harlequin,Duo Desir,sentimental,populaire,9-78228-0853057,tei,,Titelblatt rausgerissen; Dépôt légal: Oktober 1990,,,,,,(unknown),(unknown),,,
Richards_Amour,yes,,"Richards, Emilie",1,female,,L'amour du pays oublié,,1990,1990,1990s,Harlequin,Duo Harmonie,sentimental,populaire,9-78228-0832526,tei,,Titelblatt herausgerissen; Dépôt légal : mars 1990; Kapitel nicht durchgehend erkannt,,,,,,(unknown),(unknown),,,
Roberts_Main,yes,,"Roberts, Nora",1,female,,La main d'un étranger,,1990,1990,1990s,Harlequin,Duo Harmonie,sentimental,populaire,2-280-83257-7,tei,,,,,,,,(unknown),Irish rose,,,
Rosemoor_Qui,yes,,"Rosemoor, Patricia",1,female,,Qui a tué Kim Quillian?,,1990,1990,1990s,Harlequin,Suspense,policier,populaire,2-280-16658-5,tei,,,,,,,,(unknown),Ticket to Nowhere,,,
Roszel_Amours,yes,,"Roszel, Renee",1,female,,Amours et chimères,,1990,1990,1990s,Harlequin,Duo Desir,sentimental,populaire,9-78228-0853033,tei,,Titelblatt rausgerissen; Dépot légal September 1990,,,,,,(unknown),(unknown),,,
Roth_Amour,yes,,"Roth, Pamela",1,female,,L'amour aux mille visages,,1990,1990,1990s,Harlequin,Duo Desir,sentimental,populaire,2-280-85287-X,tei,,Kapitel nicht durchgehend erkannt,,,,,,"Lomont, Marthe",Too many weddings,,,
Schulze_Roses,yes,,"Schulze, Dallas",1,female,,Les roses d'avant-saison,,1990,1990,1990s,Harlequin,Duo Harmonie,sentimental,populaire,978-2-28-083270-0,tei,,Titelblatt fehlt; Dépôt légal : septembre 1990; Kapitel nicht durchgehend erkannt,,,,,,(unknown),(unknown),,,
Seger_Souvenir,yes ,,"Seger, Maura",1,female,,Le souvenir de nous,,1990,1990,1990s,Harlequin,Duo Harmonie,sentimental,populaire,9-78228-0832441,tei,,Titelblatt herausgerissen; Dépôt légal : janvier 1990; Kapitel nicht durchgehend erkannt,,,,,,(unknown),(unknown),,,
Smith_Mont,yes,,"Smith, Joan",1,female,,Mont-Royal Hôtel,,1990,1990,1990s,Harlequin,Duo Romance,sentimental,populaire,9-782280-804493,tei,no,Kapitel nicht durchgehend erkannt,,,,,,,,,,
Smith_Randonnee,yes,,"Smith, Joan",1,female,,Randonnée pour une voleuse,,1990,1990,1990s,Harlequin,Duo Romance,sentimental,populaire,9-782280-804479,tei,no,,,,,,,,Thrill of the chase,,,
Sommers_Etrange,yes,,"Sommers, Beverly",1,female,,Etrange histoire d'amour,,1990,1990,1990s,Harlequin,Duo Harmonie,sentimental,populaire,2-280-83274-7,tei,,,,,,,,"Zetsseur, Hubert",Accused,,,
Sommers_Professeur,yes,,"Sommers, Beverly",1,female,,Le professeur est amoureux,,1990,1990,1990s,Harlequin,Duo Harmonie,sentimental,populaire,2-280-83269-0,tei,,,,,,,,"du Lindois, Sophie",Outside in,,,
Sommers_Qui,yes,,"Sommers, Beverly",1,female,,Qui a peur de Joyce Lenahan?,,1990,1990,1990s,Harlequin,Duo Harmonie,sentimental,populaire,9-78228-0832502,tei,,Titelblatt fehlt; Dépôt légal : mars 1990; Kapitel nicht erkannt,,,,,,(unknown),(unknown),,,
SpencerCat_Retour,yes,,"Spencer, Catherine",1,female,,Le retour de Thomas Whitney,,1990,1990,1990s,Harlequin,Collection Horizon,sentimental,populaire,2-280-01877-2,ocr,,,,,,,,,,,,
Stephens_Ciel,yes,,"Stephens, Jeanne",1,female,,Comme un ciel d'orage,,1990,1990,1990s,Harlequin,Duo Harmonie,sentimental,populaire,2-280-83255-0,tei,,Kapitel nicht durchgehend erkannt,,,,,,(unknown),Dangerous Choices,,,
Stewardson_Coeur,yes,,"Stewardson, Dawn",1,female,,Le coeur secret du Loch Ness,,1990,1990,1990s,Harlequin,Collection Or,sentimental,populaire,9-782280-073103,tei,no,,,,,,,,Deep secret,,,
Stewardson_Ombre,yes,,"Stewardson, Dawn",1,female,,L'ombre de la lune bleue,,1990,1990,1990s,Harlequin,Collection Or,sentimental,populaire,2-280-07326-9,tei,no,,,,,,,,,,,
Stirling_Adieu,yes,,"Stirling, Elaine K.",1,female,,Adieu les neiges du Michigan,,1990,1990,1990s,Harlequin,Collection Or,sentimental,populaire,2-280-07322-6,tei,,,,,,,,(unknown),Cross Tides,,,
Stirling_Meurtre,yes,,"Stirling, Elaine K.",1,female,,Meurtre sous hypnose,,1990,1990,1990s,Harlequin,Suspense,policier,populaire,2-280-11083-0,tei,,Kapitel nicht durchgehend erkannt,,,,,,"Lamorlette, Marie-José",Sleepwalker,,,
Varner_Chance,yes,,"Varner, Linda",1,female,,Une chance d'Irlandais,,1990,1990,1990s,Harlequin,Duo Romance,sentimental,populaire,978-2-28-080445-8,tei,,Titelblatt fehlt; Dépôt légal : janvier 1990,,,,,,,,,,
Ward_Rencontre,yes,,"Ward, Lynda",1,female,,Rencontre au Crépuscule,,1990,1990,1990s,Harlequin,Collection Or,sentimental,populaire,978-2-28-007315-8,tei,,Titelblatt fehlt; Dépôt légal : avril 1990,,,,,,,Leap the moon,,,
Whisenand_Homme,yes,,"Whisenand, Val",1,female,,Un homme au-dessus de tout soupçon,,1990,1990,1990s,Harlequin,Duo Romance,sentimental,populaire,978-2-28-080451-6,tei,,Titleblatt fehlt: Dépôt légal: mars 1990; Kapitel nicht durchgehend erkannt,,,,,,,Treasure hunters,,,
Wilkins_Cheri,yes,,"Wilkins, Gina",1,female,,Le chéri de Merry,,1990,1990,1990s,Harlequin,Duo Desir,sentimental,populaire,2-280-85307-8,tei,,,,,,,,"Valentin, Julie",Cause for Celebration,,,
Wilkins_Coup,yes,,"Wilkins, Gina",1,female,,"Coup de cœur, coup de génie",,1990,1990,1990s,Harlequin,Duo Desir,sentimental,populaire,9-78228-0852913,tei,,Titelblatt rausgerissen; Dépôt légal: März 1990; Kapitel nicht durchgehend erkannt,,,,,,(unknown),(unknown),,,
Wood_Mystere,yes,,"Wood, Sara",1,female,,Le Mystère de Jade,,1990,1990,1990s,Harlequin,Horizon,sentimental,populaire,978-2280017169,ocr,no,,,,,,,,,,,
Woods_Derniere,yes,,"Woods, Sherryl",1,female,,La dernière confidence,,1990,1990,1990s,Harlequin,Duo Harmonie,sentimental,populaire,2-280-83268-2,tei,,,,,,,,"Chaumont, Adrienne",Miss Liz's Passion,,,
Woods_Pluie,yes,,"Woods, Sherryl",1,female,,Pluie d'or,,1990,1990,1990s,Harlequin,Rouge Passion,sentimental,populaire,2-280-12315-0,tei,no,,,,,,,,,,,
YoungB_Adieu,yes,,"Young, Brittany",1,female,,L'adieu à Kortina,,1990,1990,1990s,Harlequin,Duo Romance,sentimental,populaire,9-782280-804431,tei,no,,,,,,,,,,,
YoungK_Lien,yes,,"Young, Karen",1,female,USA,Lien de coeur,,1990,1990,1990s,Harlequin,Collection Or,sentimental,populaire,9-782280-073271,tei,no,Kapitel nicht durchgehend erkannt,,,,,,,Compelling connection,,,
Arden_Capri,yes,,"Arden, Jenny",1,female,GBR,Capri nostalgie,,1991,1991,1990s,Harlequin,Azur,sentimental,populaire,2-280-00901-3,tei,no,S. 37f.: umgeknickte Seite,,,,,,"Corrèze, Maica","This time, forever",1989,,
Bennett_Mots,yes,,"Bennett, Connie",1,female,USA,Les mots de la nuit,,1991,1991,1990s,Harlequin,Collection Or,sentimental,populaire,2-280-07346-3,tei,no,,,,,,,,Playing by the rules,,,
Bennett_Ombres,yes,,"Bennett, Connie",1,female,USA,Les ombres de crystal,,1991,1991,1990s,Harlequin,Collection Or,sentimental,populaire,2-280-07368-4,tei,no,,,,,,,,Believe in me,,,
Blaylock_Homunculus,yes,,"Blaylock, James P.",1,male,USA,Homunculus,1991,1991,1991,1990s,J'ai lu,Science-fiction,scifi,populaire,2-277-23052-9,tei,,,,,,,,,,,,
Bon_Enterrement,no,rv0526,"Bon, François",1,male,FRA,Enterrement,1991,,1991,1990s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Boulanger_Confession,no,,"Boulanger, Daniel",1,male,FRA,La confession d'Omer,,1991,1991,1990s,Gallimard,Folio,blanche,blanche,2-07-038767-4,tei,,keine Kapitelüberschriften vorhanden,,,,,,,,,,
Card_Trilogie,yes,,"Card, Orson Scott",1,male,USA,La trilogie d'Ender,1991,1993,1991,1990s,Éditions Robert Laffont,J'ai lu,scifi,populaire,2-290-31552-4,tei,,,,,,,,,,,,
Carlisle_Femme,yes,,"Carlisle, Donna",1,female,USA,Une femme sous influence,,1991,1991,1990s,Harlequin,Rouge Passion,sentimental,populaire,2-280-12390-8,tei,no,,,,,,,For keeps,,,,
Carr_Manoir,yes,,"Carr, John Dickson",1,male,USA,Le manoir de la mort,,1991,1991,1990s,Le Masque,Romans d'aventures,policier,populaire,2-7024-2167-9,tei,,Kapitelüberschriften nicht erkannt,,,,,,"Monrocq, Dominique",Deadly hall,,,
Chesbro_Bone,yes,,"Chesbro, George",1,male,USA,Bone,1991,1993,1991,1990s,Rivages,Rivages/Noir,policier,populaire,978-2-86930-680-6,tei,,,,,,,,"Esch, Jean",Bone,1989,,
Combescot_Filles,no,,"Combescot, Pierre",1,male,FRA,Les filles du Calvaire,,1991,1991,1990s,Grasset,,blanche,blanche,2-246-43541-2,tei,,,,,,,,,,,,
Dard_Cochons,no,rv1104,"Dard, Frédéric",1,male,FRA,Les Cochons sont Lâchés (tango argentin),1991,,1991,1990s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Ernaux_Passion,no,,"Ernaux, Annie",1,female,FRA,Passion simple,,1991,1991,1990s,Gallimard,Collection Blanche,blanche,blanche,2-07-072504-9,tei,,keine Kapitelüberschriften,,,,,,,,,,
Hill_Amour,yes,,"Hill, Reginald",1,male,,Un amour d'enfant,,1991,1991,1990s,Le Masque,Romans d'aventures,policier,populaire,2-7024-2161-X,tei,,,,,,,,"Coisne, Gérard",Child's play,,,
Japp_Bostonienne,no,,"Japp, Andrea H.",1,female,,La bostonienne,,1991,1991,1990s,Le Masque,Romans d'aventures,policier,populaire,2-7024-2134-2,tei,,,,,,,,,,,,
Jeury_Mondes,no,rv1515,"Jeury, Michel",1,male,FRA,Les Mondes furieux,1991,2013,1991,1990s,Fleuve Noir,Anticipation,scifi,populaire,978-2-820-51233-8,tei,,,,,,,,,,,,
LeClezio_Onitsha,no,,"Le Clézio, Jean-Marie Gustave",1,male,FRA,Onitsha,,1991,1991,1990s,Gallimard,,blanche,blanche,2-07-072230-9,tei,,"
",,,,,,,,,,
Leourier_Masques,no,,"Léourier, Christian",1,male,FRA,Les masques du réel,1991,1991,1991,1990s,J'ai lu,Science-fiction,scifi,populaire,9-782277-229766,tei,,,,,,,,,,,,
Ligny_Ete,no,,"Ligny, Jean-Marc",1,male,FRA,Un été à Zedong,,1991,1991,1990s,Presses de la Cité,Chroniques des nouveaux mondes,scifi,populaire,2-265-04547-0,tei,,Titel und Metadaten beim OCR nicht richtig erkannt,,,,,,,,,,
Martin_Deesse,yes,,"Martin, Nancy",1,female,,La déesse de Kimi Lau,,1991,1991,1990s,Harlequin,Rouge Passion,sentimental,populaire,2-280-12359-2,tei,no,,,,,,,,,,,
McCue_Pourquoi,yes,,"McCue, Noelle Berry",1,female,,"Pourquoi pas vous, Logan?",,1991,1991,1990s,Harlequin,Rouge Passion,sentimental,populaire,2-280-12356-8,tei,no,,,,,,,,,,,
Modiano_Fleurs,no,rv0232,"Modiano, Patrick",1,male,FRA,Fleurs de Ruine,1991,,1991,1990s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Morrow_Notre,yes,,"Morrow, James",1,male,USA,Notre mère qui êtes aux cieux,1991,1991,1991,1990s,J'ai lu,Science-fiction,scifi,populaire,2-277-23131-2,tei,,,,,,,,,,,,
Pozzessere_Homme,yes,,"Pozzessere, Heather Graham",1,female,USA,L'homme aux yeux de glace,,1991,1991,1990s,Harlequin,Duo Desir,sentimental,populaire,2-280-85322-1,tei,,Kapitel nicht durchgehend erkannt,,,,,,"Novet, Katia",A Perilous Eden,,,
Radley_Coups,yes,,Radley_Sheila,1,female,,À tous les coups l'on perd,,1991,1991,1990s,Le Masque,Romans d'aventures,policier,populaire,2-7024-2184-9,tei,,,,,,,,"Alamagny, Jean-Michel",This way out,,,
Roszel_Jardin,yes,,"Roszel, Renee",1,female,,Le jardin des amants,,1991,1991,1990s,Harlequin,Rouge Passion,sentimental,populaire,2-280-12352-5,tei,no,,,,,,,,Another heaven,,,
Simon_Derive,no,,"Simon, Yves",1,male,,La Dérive des sentiments,,1991,1991,1990s,Grasset,,blanche,blanche,2-246-45491-3,tei,,Teile und Kapitel; Kapitel nicht durchgehend erkannt,,,,,,,,,,
Siniac_Aime,no,,"Siniac, Pierre",1,male,,Aime le maudit,,1991,1991,1990s,Le Masque,Romans d'aventures,policier,populaire,2-7024-3115-1,tei,yes,mehrere Teile,,,,,,,,,,
Spencer_Epouse,yes,,"Spencer, Candace",1,female,,Une épouse romantique,,1991,1991,1990s,Harlequin,Rouge Passion,sentimental,populaire,2-280-12362-2,tei,no,,,,,,,,,,,
StevensL_Mariage,yes,,"Stevens, Lynsey",1,female,,Mariage surprise pour Kathy,,1991,1991,1990s,Harlequin,Azur,sentimental,populaire,,present,no,,,,,,,,,,,
Stewardson_Jours,yes,,"Stewardson, Dawn",1,female,,Quelques jours pour aimer,,1991,1991,1990s,Harlequin,Collection Or,sentimental,populaire,2-280-07345-5,tei,no,,,,,,,,,,,
Vinge_Cat,yes,,"Vinge, Joan D.",1,female,USA,Cat le Psion,1991,1991,1991,1990s,J'ai lu,,,populaire,2-277-23114-2,tei,,,,,,,,,,,,
AlexanderD_Tour,yes,,"Alexander, David",1,male,USA,"La tour, prends garde...",,1992,1992,1990s,Le Masque,Romans d'aventures,policier,populaire,2-7024-2256-X,tei,,,,,,,,"Catelot, G.-A.",Murder points a finger,,,
BatailleG_Abbe,no,,"Bataille, Georges",1,male,FRA,L'abbé C.,,1992,1992,1990s,Minuit,Collection Folio,blanche,blanche,2-07-036106-3,tei,no,,,,,,,,,,,
Bourin_Compagnons,no,,"Bourin, Jeanne",1,female,FRA,Les compagnons d'éternité,,1992,1992,1990s,Gallimard,Folio,blanche,blanche,2-07-038693-X,tei,,Kapitel nicht erkannt,,,,,,,,,,
Camp_Irresistible,yes,,"Camp, Delayne",1,female,USA,L'irrésistible M. Breedlove,,1992,1992,1990s,Harlequin,Duo Desir,sentimental,populaire,2-280-85350-7,tei,,,,,,,,"Novet, Katia",Oklahoma man,,,
Coburn_Peines,yes,,"Coburn, Andrew",1,male,USA,Toutes peines confondues,,1992,1992,1990s,Rivages,Rivages/Noir,policier,populaire,2-86930-544-3,tei,,,,,,,,"Reynolds, Pierre",Sweetheart,1985,,
Cornwell_Postmortem,yes,,"Cornwell, Patricia",1,female,USA,Postmortem,,1992,1992,1990s,Le Masque,Romans d'aventures,policier,populaire,2-70-24-2255-1,tei,,Kapitelüberschriften nicht erkannt,,,,,,"Berton, Gilles",Postmortem,,,
Ding_Cercle,no,,"Ding, Ya",1,male,FRA,Le Cercle du Petit Ciel,,1992,1992,1990s,Gallimard,Folio,blanche,blanche,2-07-039268-6,ocr,yes,,,,,,,,,,,
Dunyach_Voleurs,no,,"Dunyach, Jean-Claude",1,male,FRA,Voleurs de silence,,1992,1992,1990s,Fleuve noir,Anticipation,scifi,populaire,2-265-04724-4 ,tei,,,,,,,,,,,,
Echenoz_Nous,no,rv0124,"Echenoz, Jean",1,male,FRA,Nous Trois,1992,,1992,1990s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Facon_Compagnons,no,,"Facon, Roger",1,male,FRA,Les compagnons de la lune blême,,1992,1992,1990s,Fleuve noir,Anticipation,scifi,populaire,2-265-04773-2,tei,,,,,,,,,,,,
